id;place;rapport;date;M1;M2;M3;M4;allocation;Hippodrome;nbPartants;idHippodrome;nDistance;nAllocation;idFerrure;idJockey;nbPartants;rPoids;idOeillere;iCote
96754;0;0;01-03-2019;2a;2a;1a;1a;29000;Cagnes-sur-Mer;9;Cagnes-sur-Mer;2925;29000;2;728;14;0;0;3
96755;1;1.2;01-03-2019;1a;1a;1a;1a;27000;Cagnes-sur-Mer;11;Vincennes;2100;45000;0;744;14;0;0;19
96756;0;0;01-03-2019;2a;5a;4a;1a;20000;Cagnes-sur-Mer;16;Cagnes-sur-Mer;2925;20000;2;707;14;0;0;7
96757;1;1.6;01-03-2019;1a;Da;6a;Da;36000;Cagnes-sur-Mer;13;Cagnes-sur-Mer;2925;45000;2;3;10;0;0;12
96769;1;2;01-03-2019;1a;1a;6a;4a;18000;Laval;18;Mauquenchy;2850;16000;2;153;17;0;0;2
96770;1;1.9;01-03-2019;1a;3a;4a;1a;6000;Laval;16;Vincennes;2850;18000;1;238;18;0;0;5
96771;0;0;01-03-2019;6a;3a;2a;2a;29000;Laval;16;Vincennes;2700;62000;5;34;16;0;0;8
96774;0;0;01-03-2019;4a;1a;6a;5a;16000;Laval;16;Vincennes;2100;31000;2;360;11;0;0;4
96779;0;0;01-03-2019;1a;5a;3a;4a;5000;Wolvega;8;Wolvega;2600;5000;0;672;8;0;0;14
96780;1;1.1;01-03-2019;1a;1a;3a;NULL;6600;Wolvega;9;Wolvega;2100;8800;0;1975;8;0;0;5
96781;1;1.8;02-03-2019;2a;Da;1a;1a;35000;Vincennes;16;Vincennes;2700;35000;1;34;14;0;0;3
96783;1;1.5;02-03-2019;1a;2a;1a;5a;47000;Vincennes;16;Vincennes;2700;41000;2;34;14;0;0;2
96784;0;0;02-03-2019;6a;2a;6a;7a;56000;Vincennes;13;Vincennes;2700;64000;2;28;16;0;0;13
96785;0;0;02-03-2019;3a;2m;1a;1m;90000;Vincennes;10;Vincennes;2100;75000;2;1931;13;0;0;2
96787;1;1.2;02-03-2019;Da;4a;9a;2a;200000;Vincennes;12;Vincennes;2100;350000;2;10;11;0;0;12
96788;1;1.6;02-03-2019;1a;1a;4a;1a;47000;Vincennes;14;Vincennes;2700;37000;0;2;10;0;0;1
96804;1;1.7;02-03-2019;2a;14m;11a;9a;36000;Cagnes-sur-Mer;16;Cagnes-sur-Mer;2925;41000;2;500;14;0;0;22
96805;1;1.5;02-03-2019;1a;1a;2a;Da;29000;Cagnes-sur-Mer;8;Cagnes-sur-Mer;2925;29000;0;504;14;0;0;2
96806;0;0;02-03-2019;Da;9a;Da;2a;20000;Cagnes-sur-Mer;16;Mauquenchy;2850;16000;0;4443;17;0;0;23
96807;1;1.5;02-03-2019;1a;Da;2a;1a;20000;Cagnes-sur-Mer;15;Cagnes-sur-Mer;2925;20000;1;504;11;0;0;5
96808;1;2.1;02-03-2019;11a;Da;1a;1a;6500;Cagnes-sur-Mer;16;Marseille-Vivaux;2650;19000;2;743;15;0;0;3
96809;0;0;02-03-2019;1a;1a;6a;9a;20000;Cagnes-sur-Mer;16;Cagnes-sur-Mer;2700;20000;2;71;16;0;0;6
96810;0;0;02-03-2019;5a;4a;6a;2a;12000;Cagnes-sur-Mer;14;Cagnes-sur-Mer;2150;6500;1;7931;15;0;0;4
96834;0;0;03-03-2019;11a;1a;7m;4m;6500;Agen;16;Châteaubriant;3000;28000;5;1331;18;0;0;15
96835;0;0;03-03-2019;1a;1a;1a;1a;20000;Agen;18;Toulouse;2950;18000;0;403;13;0;0;8
96836;0;0;03-03-2019;4a;8a;8m;Dm;25000;Agen;16;Vincennes;2100;45000;1;140;14;0;0;109
96837;1;1.5;03-03-2019;3Dista;1a;5a;5a;20000;Agen;18;Vincennes;2850;39000;1;2;12;0;0;11
96838;1;1.6;03-03-2019;Da;1a;1a;2a;46000;Agen;14;Agen;2625;38000;2;1269;11;0;0;1
96854;0;0;04-03-2019;3a;8a;Da;4a;18000;Caen;16;Vire;2675;18000;2;144;15;0;0;7
96855;1;1.6;04-03-2019;Da;1a;4a;3a;24000;Caen;15;Cagnes-sur-Mer;2150;22000;1;3383;16;0;0;8
96857;1;1.4;04-03-2019;Da;1a;7a;7a;29000;Caen;18;Mauquenchy;2850;24000;0;6761;18;0;0;32
96858;1;1.5;04-03-2019;2a;2a;6a;9a;24000;Caen;16;Vincennes;2100;45000;1;1931;15;0;0;2
96859;1;1.1;04-03-2019;5a;4a;3a;NULL;5500;Wolvega;9;Wolvega;2100;8800;0;1181;11;0;0;30
96861;0;0;04-03-2019;1a;3a;1a;14a;10000;Wolvega;11;Wolvega;2600;6000;1;799;10;0;0;5
96862;0;0;04-03-2019;Da;Da;1a;9a;20000;Saint-Galmier;18;Toulouse;2950;25000;5;983;17;0;0;16
96863;0;0;04-03-2019;Da;3a;Da;1a;23000;Saint-Galmier;16;Saint-Galmier;2650;18000;2;145;18;0;0;5
96864;1;1.7;04-03-2019;3a;9a;3a;1a;22000;Saint-Galmier;17;Lyon-La Soie;2700;18000;2;2576;17;0;0;35
96866;0;0;04-03-2019;Da;2a;Da;6a;20000;Saint-Galmier;9;Vincennes;2700;41000;1;34;15;0;0;13
96867;1;1.6;04-03-2019;1a;1a;Da;8a;18000;Saint-Galmier;18;Paray-le-Monial;2625;13000;1;5862;12;0;0;6
96868;0;0;04-03-2019;12a;9a;5a;8a;18000;Saint-Galmier;16;Lyon-La Soie;2700;18000;0;448;17;0;0;122
96869;1;1.2;04-03-2019;1a;2a;7a;Da;18000;Saint-Galmier;11;Saint-Galmier;2000;13000;0;163;13;0;0;2
96890;0;0;05-03-2019;2a;2a;1a;4a;5040;Kuurne;16;Kuurne;2300;2400;0;1433;12;0;0;
96891;0;0;05-03-2019;1a;5a;1a;4a;5040;Kuurne;16;Mons;2300;24000;0;4951;16;0;0;11
96892;0;0;05-03-2019;1a;3a;1a;1a;24000;Kuurne;16;Wolvega;2100;6600;2;8173;7;0;0;3
96893;1;1.9;05-03-2019;4a;Da;Da;Da;20000;Cagnes-sur-Mer;15;Cagnes-sur-Mer;2925;25000;2;728;14;0;0;4
96894;1;1.6;05-03-2019;2a;Da;5a;3a;22000;Cagnes-sur-Mer;13;Cagnes-sur-Mer;2925;23000;2;728;15;0;0;17
96895;1;2.8;05-03-2019;5a;Da;2a;6a;27000;Cagnes-sur-Mer;15;Vincennes;2850;12000;2;8356;16;0;0;23
96896;1;1.2;05-03-2019;2a;7a;6a;1a;6500;Cagnes-sur-Mer;16;Lyon-La Soie;2700;18000;2;719;17;0;0;3
96897;0;0;05-03-2019;2a;1a;1a;Da;20000;Cagnes-sur-Mer;12;Cagnes-sur-Mer;2700;20000;0;504;16;0;0;1
96899;0;0;05-03-2019;4a;1a;9a;Da;23000;Cagnes-sur-Mer;8;Cagnes-sur-Mer;2150;21000;0;504;7;0;0;13
96905;1;1.6;06-03-2019;1a;9a;Da;6a;85000;Amiens;16;Vincennes;2700;48000;2;53;17;0;0;10
96906;1;1.4;06-03-2019;1a;4a;7a;4a;16000;Amiens;14;Pontchâteau;2800;15000;2;7963;16;0;0;7
96908;1;1.5;06-03-2019;Da;5a;5a;7a;22000;Amiens;16;Vincennes;2850;45000;2;1931;17;0;0;37
96910;0;0;06-03-2019;1a;2a;2Da;1a;20000;Amiens;12;Argentan;2875;13000;2;1757;13;0;0;2
96911;1;2.1;06-03-2019;1a;12a;Da;Da;8000;Amiens;16;Chatillon-sur-Chalaronne;2600;4500;1;7931;13;0;0;9
96912;0;0;06-03-2019;Da;1a;Da;2a;16000;Amiens;14;Chartres;2800;19000;0;28;13;0;0;3
96945;0;0;07-03-2019;1a;2a;Da;8a;18000;Caen;16;Graignes;2700;18000;2;153;18;0;0;2
96947;0;0;07-03-2019;5a;1a;5a;2a;24000;Caen;16;Vincennes;2175;41000;2;34;12;0;0;5
96949;0;0;07-03-2019;Da;7a;9a;8a;29000;Caen;18;Vincennes;2100;90000;2;4211;10;0;0;31
96950;0;0;07-03-2019;2a;1a;3a;1a;24000;Caen;15;Vincennes;2850;39000;2;37;12;0;0;5
96954;1;1.3;07-03-2019;2a;2a;1a;8a;29000;Laval;18;Cagnes-sur-Mer;2150;36000;2;15;16;0;0;2
96955;1;1.6;07-03-2019;Da;1a;4a;2a;24000;Laval;18;Machecoul;2700;14000;0;2415;16;0;0;
96956;1;2.1;07-03-2019;6a;2a;Da;5a;20000;Laval;14;Vincennes;2100;31000;0;6;13;0;0;4
96957;0;0;07-03-2019;6a;5a;2a;3a;16000;Laval;16;Vincennes;2700;31000;0;24;15;0;0;16
96959;0;0;07-03-2019;Da;2a;1a;Da;18000;Laval;10;Maure-de-Bretagne;2850;13000;0;836;13;0;0;
96977;1;1.6;08-03-2019;1a;5a;2a;Da;21000;Cordemais;16;Vire;2825;20000;1;388;17;0;0;9
96979;0;0;08-03-2019;2a;2a;3a;3a;16000;Cordemais;17;Saint-Brieuc;2575;13000;0;29;12;0;0;
96980;0;0;08-03-2019;7a;1a;1a;1a;5500;Cordemais;16;Angers;3125;24000;0;3773;18;0;0;9
96981;1;1.2;08-03-2019;1a;1a;1a;2a;20000;Cordemais;18;Pornichet;2725;18000;0;70;16;0;0;3
96982;1;2.3;08-03-2019;10a;1a;7a;7a;28000;Cordemais;17;Laval;2875;29000;0;836;14;0;0;10
96986;1;1.7;08-03-2019;1a;Da;3a;2a;34000;Enghien;15;Vincennes;2100;31000;2;44;11;0;0;2
96988;0;0;08-03-2019;5a;2a;5a;3a;40000;Enghien;13;Vincennes;2700;52000;5;360;13;0;0;6
96989;1;1.4;08-03-2019;4a;3a;4a;Da;35000;Enghien;13;Vincennes;2100;35000;1;388;15;0;0;10
96990;1;2.2;08-03-2019;2a;8a;9a;6a;11000;Enghien;16;Pontchâteau;2800;28000;2;13;18;0;0;19
96991;1;2.2;08-03-2019;15a;Da;5a;7a;18000;Enghien;16;Vincennes;2700;64000;2;3291;16;0;0;33
96994;1;1.1;08-03-2019;1a;2a;0a;9a;10000;Wolvega;10;Wolvega;2600;5500;1;1171;13;0;0;5
96996;1;1.1;08-03-2019;2a;1a;1a;5a;5000;Wolvega;9;Wolvega;2600;5000;2;1316;8;0;0;1
97015;0;0;09-03-2019;3a;1a;1a;1a;21000;Caen;12;Enghien;2150;40000;0;1931;10;0;0;2
97017;0;0;09-03-2019;8a;1a;3a;4a;20000;Caen;18;Pontchâteau;2800;13000;0;388;18;0;0;
97018;1;1.9;09-03-2019;5a;4a;Da;3Disqa;24000;Caen;17;Bordeaux - Le Bouscat;2650;15000;0;563;18;0;0;
97019;1;1.3;09-03-2019;1a;1a;14a;1a;29000;Caen;17;Vincennes;2100;45000;2;34;15;0;0;2
97020;1;1.3;09-03-2019;1a;9a;4a;6a;28000;Le Croisé-Laroche;12;Mauquenchy;2850;20000;0;9150;18;0;0;6
97021;0;0;09-03-2019;Da;8a;2a;2a;20000;Le Croisé-Laroche;14;Vincennes;2700;35000;2;955;15;0;0;20
97022;1;1.1;09-03-2019;2a;3a;Dm;Da;29000;Le Croisé-Laroche;14;Vincennes;2850;52000;2;1975;15;0;0;3
97023;1;1.3;09-03-2019;8a;3a;3a;2a;16000;Le Croisé-Laroche;16;Vincennes;2700;31000;0;44;15;0;0;19
97024;0;0;09-03-2019;4a;5a;1a;5a;6000;Le Croisé-Laroche;13;Mauquenchy;2850;20000;0;4174;18;0;0;15
97025;0;0;09-03-2019;4Da;1a;1a;13a;18000;Le Croisé-Laroche;16;Pontchâteau;2800;15000;0;18328;16;0;0;
97032;1;1.4;10-03-2019;Da;3a;1a;1a;45000;Cagnes-sur-Mer;8;Cagnes-sur-Mer;2925;29000;0;71;7;0;0;1
97033;1;1.2;10-03-2019;3a;3a;3a;1a;45000;Cagnes-sur-Mer;11;Cagnes-sur-Mer;2925;36000;0;726;13;0;0;7
97034;1;1.3;10-03-2019;3a;3a;1a;14a;45000;Cagnes-sur-Mer;8;Cagnes-sur-Mer;2925;34000;0;707;13;0;0;6
97035;0;0;10-03-2019;5a;6a;7a;Da;41000;Cagnes-sur-Mer;15;Vincennes;2700;64000;1;360;15;0;0;17
97036;0;0;10-03-2019;2a;7a;Da;Ta;45000;Cagnes-sur-Mer;11;Cagnes-sur-Mer;2925;34000;2;6412;13;0;0;5
97037;0;0;10-03-2019;3a;6a;1a;6a;170000;Cagnes-sur-Mer;9;Vincennes;2100;350000;1;6;11;0;0;3
97038;1;1.4;10-03-2019;1a;1a;1a;4a;31000;Cagnes-sur-Mer;16;Cagnes-sur-Mer;2925;27000;2;728;18;0;0;2
97040;0;0;10-03-2019;5a;3a;6a;7a;26000;Cagnes-sur-Mer;15;Cagnes-sur-Mer;2925;29000;1;983;8;0;0;15
97069;1;1.2;11-03-2019;4a;2a;1a;1a;24000;Bordeaux  Le Bouscat;12;Vincennes;2700;38000;0;388;10;0;0;7
97070;0;0;11-03-2019;1a;Da;Da;6a;18000;Bordeaux  Le Bouscat;15;Nantes;3000;15000;1;17495;16;0;0;4
97072;1;1.8;11-03-2019;1a;3a;9a;4a;20000;Bordeaux  Le Bouscat;17;Agen;2575;18000;1;421;15;0;0;5
97073;1;1.8;11-03-2019;1a;Da;Da;2a;18000;Bordeaux  Le Bouscat;18;Bordeaux - Le Bouscat;2650;15000;2;1736;18;0;0;7
97074;1;2.1;11-03-2019;1a;2a;10a;2a;22000;Bordeaux  Le Bouscat;16;Cholet;2800;17000;5;1054;18;0;0;4
97075;1;1.7;11-03-2019;Da;2a;1a;Da;18000;Bordeaux  Le Bouscat;18;Toulouse;2325;18000;0;34;18;0;0;2
97076;1;1.6;11-03-2019;3a;Da;2a;Da;33000;Bordeaux  Le Bouscat;12;Vincennes;2700;64000;1;388;15;0;0;37
97109;1;1.4;12-03-2019;1a;1a;Da;Da;34000;Enghien;10;Pontchâteau;2800;17000;0;29;12;0;0;1
97111;1;1.7;12-03-2019;8a;8a;Da;3a;40000;Enghien;11;Vincennes;2700;52000;0;28;14;0;0;19
97112;1;2.9;12-03-2019;11a;Da;Da;1a;35000;Enghien;16;Vincennes;2850;35000;0;139;15;0;0;85
97114;0;0;12-03-2019;1a;2a;3a;6a;10000;Enghien;12;Vincennes;2850;12000;2;67;15;0;0;1
97115;0;0;12-03-2019;5a;1a;4a;2a;18000;Enghien;15;Amiens;2900;19000;2;265;14;0;0;11
97117;1;1.3;12-03-2019;6a;1a;1a;1a;6000;Mons;13;Mons;2300;24000;2;534;16;0;0;4
97118;1;1.3;12-03-2019;5a;4a;2a;1a;6000;Mons;13;Kuurne;2300;5040;2;519;16;0;0;2
97119;0;0;12-03-2019;1a;2a;2a;Da;5040;Mons;12;Mons;2300;5040;2;4973;12;0;0;2
97120;1;1.3;12-03-2019;3a;2a;2a;2a;6000;Mons;13;Kuurne;2300;3000;0;4129;14;0;0;
97123;1;1.4;13-03-2019;6a;Da;2a;Da;55000;Laval;16;Vincennes;4150;350000;2;143;11;0;0;2
97126;1;2.2;13-03-2019;1a;Da;Da;3a;20000;Laval;16;Vincennes;2100;31000;1;2;11;0;0;2
97127;0;0;13-03-2019;4a;1a;2a;3a;6000;Laval;16;Nantes;3000;5000;2;19203;16;0;0;
97129;0;0;13-03-2019;3a;Da;3a;Da;25000;Laval;16;Nantes;3000;19000;0;1918;16;0;0;
97130;0;0;13-03-2019;11a;2a;2a;5a;21000;Laval;12;Vincennes;2700;35000;1;8142;15;0;0;39
97148;1;1.3;13-03-2019;1a;5a;4a;3a;5500;Wolvega;11;Wolvega;2100;5500;0;1181;9;0;0;1
97150;1;1.1;13-03-2019;1a;2a;2a;1a;5000;Wolvega;9;Wolvega;3100;5000;2;1171;9;0;0;1
97151;1;1.1;13-03-2019;1a;1a;1a;1a;10000;Wolvega;8;Wolvega;2600;6000;1;799;7;0;0;1
97164;1;1.6;14-03-2019;5a;6a;7a;11a;12000;Lyon-Parilly;14;Cagnes-sur-Mer;1609;12000;2;2748;15;0;0;
97165;1;2;14-03-2019;4a;7a;2a;4a;24000;Lyon-Parilly;11;Enghien;2875;35000;0;34;13;0;0;16
97166;1;2.2;14-03-2019;5a;2a;4a;7a;24000;Lyon-Parilly;15;Cagnes-sur-Mer;2925;25000;2;821;11;0;0;15
97167;0;0;14-03-2019;9a;1a;2a;11a;6000;Lyon-Parilly;14;Cagnes-sur-Mer;2925;6500;0;12036;16;0;0;27
97168;1;1.1;14-03-2019;2a;1a;1a;3a;38000;Lyon-Parilly;11;Vincennes;2700;64000;0;53;15;0;0;8
97169;1;1.7;14-03-2019;1a;4a;8a;1a;24000;Lyon-Parilly;12;Pontchâteau;2800;20000;0;20729;13;0;0;1
97173;0;0;14-03-2019;Da;5a;Da;2a;48000;Enghien;16;Vincennes;2850;56000;1;6;15;0;0;5
97174;1;1.3;14-03-2019;Da;3a;10a;1a;39000;Enghien;13;Caen;2450;24000;0;153;15;0;0;19
97175;0;0;14-03-2019;1a;Da;5a;2a;45000;Enghien;14;Vincennes;2175;41000;2;3291;15;0;0;20
97176;0;0;14-03-2019;Da;3a;3a;Da;11000;Enghien;16;Enghien;2875;11000;2;512;16;0;0;3
97177;0;0;14-03-2019;9a;1a;2a;3a;41000;Enghien;16;Caen;2450;24000;0;1839;14;0;0;45
97185;1;1.1;15-03-2019;1a;1a;1a;1a;32000;Caen;14;Mons;2300;120000;2;19;15;0;0;1
97188;0;0;15-03-2019;Aa;8a;2a;4a;31000;Caen;13;Biri;2100;145000;0;4483;7;0;0;
97190;1;1.7;15-03-2019;9a;8a;Da;1a;27000;Caen;18;Caen;2450;24000;0;360;15;0;0;53
97192;1;1.7;15-03-2019;1a;3Dista;1a;5a;24000;Caen;15;Agen;2625;20000;2;1269;17;0;0;2
97193;0;0;15-03-2019;3a;Da;9a;Da;21000;Caen;8;Vincennes;2100;35000;1;147;15;0;0;33
97205;1;1.8;15-03-2019;Da;2a;Da;6a;31000;Cagnes-sur-Mer;15;Vincennes;2850;90000;2;3;5;0;0;15
97206;1;1.1;15-03-2019;1a;1a;1a;1a;27000;Cagnes-sur-Mer;13;Cagnes-sur-Mer;2150;27000;0;744;10;0;0;1
97207;0;0;15-03-2019;3a;3a;12a;3a;80000;Cagnes-sur-Mer;11;Vincennes;2700;80000;2;3291;14;0;0;6
97208;1;1.4;15-03-2019;1a;11a;Da;1a;7000;Cagnes-sur-Mer;13;Cagnes-sur-Mer;2925;6500;2;7931;16;0;0;2
97209;1;1.2;15-03-2019;2a;1a;1a;5a;24000;Cagnes-sur-Mer;13;Cagnes-sur-Mer;2925;29000;2;731;9;0;0;25
97210;0;0;15-03-2019;Da;1a;Da;1a;23000;Cagnes-sur-Mer;14;Vincennes;2100;35000;1;71;12;0;0;4
97211;0;0;15-03-2019;8a;5a;7a;1a;20000;Cagnes-sur-Mer;16;Cagnes-sur-Mer;2925;25000;0;8026;11;0;0;103
97213;1;1.6;15-03-2019;1a;5a;5a;4a;29000;Mauquenchy;14;Vincennes;2850;45000;2;8;13;0;0;3
97214;1;2.5;15-03-2019;1a;Da;2a;Da;24000;Mauquenchy;17;Mauquenchy;2850;15000;0;12;17;0;0;9
97215;0;0;15-03-2019;3a;2a;0a;1a;20000;Mauquenchy;18;Mauquenchy;2875;15000;0;8393;15;0;0;
97217;0;0;15-03-2019;1a;2a;6a;3a;6000;Mauquenchy;16;Graignes;2700;4000;1;8535;16;0;0;3
97218;0;0;15-03-2019;2a;1a;5a;5a;16000;Mauquenchy;14;Mauquenchy;2850;13000;0;268;13;0;0;
97237;1;1.6;16-03-2019;2a;3a;2a;Da;18000;Lisieux;16;Laval;2875;21000;1;17955;16;0;0;6
97239;1;1.8;16-03-2019;1a;Da;1a;Da;18000;Lisieux;18;Vire;2825;13000;0;153;15;0;0;2
97240;0;0;16-03-2019;Da;1a;1a;Da;6000;Lisieux;14;Vincennes;2100;12000;2;3775;16;0;0;6
97241;1;1.6;16-03-2019;1a;1a;2a;2a;20000;Lisieux;14;Challans;2925;13000;0;2240;12;0;0;2
97243;0;0;16-03-2019;1a;1a;3a;0a;28000;Lisieux;18;Vincennes;2850;64000;2;37;18;0;0;2
97269;0;0;17-03-2019;1a;1a;1a;1a;7440;Avenches;11;Avenches;2400;15000;0;3986;6;0;0;4
97270;1;1.1;17-03-2019;1a;1a;1a;3a;11160;Avenches;8;Avenches;2350;20000;0;3214;5;0;0;1
97271;1;1.6;17-03-2019;1a;Da;2a;Da;20000;Pontchâteau;11;Graignes;2700;15000;0;153;9;0;0;8
97272;1;1.8;17-03-2019;1a;4a;Da;1a;18000;Pontchâteau;16;Graignes;2700;15000;0;7790;15;0;0;3
97273;0;0;17-03-2019;10a;7a;4a;6a;17000;Pontchâteau;13;Bordeaux - Le Bouscat;2650;18000;0;7247;15;0;0;7
97275;1;3.6;17-03-2019;7a;8a;7a;1a;20000;Pontchâteau;16;Vincennes;2700;38000;2;6;18;0;0;4
97276;1;1.4;17-03-2019;1a;1a;4a;1a;20000;Pontchâteau;14;Nantes;3000;13000;0;623;15;0;0;2
97278;0;0;17-03-2019;3a;5a;8a;1a;21000;Pontchâteau;18;Laval;2875;29000;0;29;17;0;0;17
97293;1;1.5;18-03-2019;1a;2a;1a;4a;19000;Caen;16;Mauquenchy;2850;5500;5;5379;15;0;0;3
97294;1;1.9;18-03-2019;Da;12a;10a;2a;18000;Caen;17;Vincennes;2100;35000;1;20729;15;0;0;21
97296;1;1.4;18-03-2019;5a;4a;4a;1a;20000;Caen;18;Enghien;2875;34000;2;6;15;0;0;9
97298;1;1.9;18-03-2019;6a;5a;Da;Da;24000;Caen;15;Saint-Galmier;2650;20000;0;236;18;0;0;39
97299;1;1.1;18-03-2019;6a;7a;1a;9a;7440;Avenches;9;Paray-le-Monial;2625;16000;2;970;16;0;0;10
97300;1;1.3;18-03-2019;3a;1a;1a;Da;7440;Avenches;10;Avenches;2350;8000;0;2988;10;0;0;1
97301;1;1.3;18-03-2019;1a;2a;1a;1a;7440;Avenches;15;Avenches;2350;8000;1;2236;10;0;0;1
97323;0;0;19-03-2019;Da;4a;Da;3a;20000;Hyères;11;Hyères;2850;15000;0;8269;15;0;0;
97324;0;0;19-03-2019;1a;1a;1a;1a;22000;Hyères;12;Hyères;2850;13000;2;983;12;0;0;2
97325;1;1.4;19-03-2019;8a;9a;6a;1a;21000;Hyères;16;Cagnes-sur-Mer;2925;29000;0;719;8;0;0;26
97326;1;1.3;19-03-2019;2a;4a;1a;2a;5500;Hyères;16;Cagnes-sur-Mer;2925;6500;1;1153;16;0;0;7
97327;0;0;19-03-2019;4a;6a;9a;4a;37000;Hyères;15;Cagnes-sur-Mer;2925;41000;2;44;15;0;0;6
97328;1;1.1;19-03-2019;3a;1a;1a;1a;21000;Hyères;14;Vincennes;2100;45000;0;744;16;0;0;5
97331;1;1.1;19-03-2019;2a;1a;1a;2a;4000;Son Pardo  Majorque;14;Son Pardo - Majorque;2650;4500;0;590;14;0;0;2
97332;1;1.4;19-03-2019;1a;1a;Da;3a;39000;Enghien;14;Enghien;2875;34000;2;44;15;0;0;2
97333;1;2.7;19-03-2019;Da;2a;5a;Da;35000;Enghien;11;Enghien;2875;35000;2;8205;16;0;0;10
97334;1;2.4;19-03-2019;5a;9a;4a;8a;10000;Enghien;16;Enghien;2875;11000;2;1079;16;0;0;6
97335;0;0;19-03-2019;1a;4a;5a;2a;31000;Enghien;14;Argentan;2875;20000;0;8205;15;0;0;9
97337;1;2.1;19-03-2019;3a;2a;1a;8a;18000;Enghien;15;Vincennes;2875;18000;2;4;13;0;0;3
97338;0;0;19-03-2019;1a;Da;1a;3a;41000;Enghien;8;Cordemais;2125;17000;0;160;10;0;0;2
97340;1;1.4;19-03-2019;1a;6a;6a;4a;5040;Mons;14;Mons;2300;5040;0;9161;14;0;0;4
97341;1;2.1;19-03-2019;1a;1m;1m;2a;5040;Mons;14;Kuurne;2300;1320;0;542;7;0;0;
97342;1;1.1;19-03-2019;1a;1a;1a;2a;7200;Mons;9;Wolvega;2600;8800;0;1975;8;0;0;1
97343;1;1.1;19-03-2019;1a;1a;3a;3a;6000;Mons;8;Mons;2850;6000;2;524;15;0;0;2
97344;1;1.5;20-03-2019;4a;7a;2a;Da;32000;Agen;15;Aalborg;1640;51500;0;6964;8;0;0;
97346;1;1.6;20-03-2019;Da;Da;5a;2a;21000;Agen;6;Bordeaux - Le Bouscat;2550;24000;0;21;12;0;0;12
97347;1;1.3;20-03-2019;1a;5a;1a;1a;24000;Agen;12;Agen;2625;20000;2;2215;17;0;0;6
97348;0;0;20-03-2019;2a;7a;3a;4a;24000;Agen;13;Agen;2625;24000;0;1269;12;0;0;7
97349;1;4.6;20-03-2019;7a;Da;6a;5a;6500;Agen;16;Reims;2550;6000;2;1445;14;0;0;3
97350;0;0;20-03-2019;2a;6a;6a;8a;38000;Agen;12;Turin;2100;154000;2;17957;12;0;0;
97351;0;0;20-03-2019;Da;12a;9a;1a;18000;Agen;13;Vincennes;2100;35000;1;3282;13;0;0;12
97370;1;1.1;20-03-2019;1a;1a;1a;Da;5500;Wolvega;10;Wolvega;2100;2200;0;10102;9;0;0;
97371;1;1.1;20-03-2019;2a;4a;1a;6a;6600;Wolvega;10;Wolvega;2100;8800;0;785;7;0;0;24
97372;1;1.2;20-03-2019;1a;2a;2a;2a;5500;Wolvega;10;Wolvega;2100;5500;0;797;8;0;0;2
97373;0;0;20-03-2019;1a;1a;8a;Da;10000;Wolvega;9;Kuurne;2300;5040;0;515;15;0;0;13
97384;0;0;21-03-2019;1a;Da;Da;5a;16000;Lisieux;17;Cherbourg;2625;12000;2;220;14;0;0;16
97385;0;0;21-03-2019;9a;4a;9a;2a;16000;Lisieux;14;Pontchâteau;2800;13000;1;6079;12;0;0;
97386;1;3.3;21-03-2019;Dm;2m;1a;Da;16000;Lisieux;18;Caen;2450;12000;0;1931;16;0;0;5
97387;1;2.1;21-03-2019;5a;Da;Da;3a;18000;Lisieux;14;Cagnes-sur-Mer;2150;20000;2;716;16;0;0;7
97388;1;1.4;21-03-2019;9a;7a;1a;Da;18000;Lisieux;18;Cherbourg;2625;15000;0;1872;18;0;0;
97389;0;0;21-03-2019;1a;8a;11a;Da;24000;Lisieux;14;Cordemais;2825;28000;0;220;17;0;0;6
97404;1;2.7;22-03-2019;1a;Da;10a;Da;39000;Vincennes;16;Le Croisé-Laroche;2825;18000;2;177;16;0;0;12
97405;1;1.3;22-03-2019;1a;1a;1a;1a;39000;Vincennes;15;Cordemais;2825;20000;0;29;17;0;0;1
97406;1;2.2;22-03-2019;4a;4a;10a;6a;48000;Vincennes;14;Laval;2875;29000;0;2041;15;0;0;33
97408;0;0;22-03-2019;Da;1a;Da;Dm;41000;Vincennes;11;Vincennes;2700;38000;0;34;11;0;0;8
97409;0;0;22-03-2019;Da;6a;9a;2a;10000;Vincennes;14;Lyon-Parilly;2850;6000;1;822;14;0;0;4
97425;0;0;22-03-2019;2a;1a;9a;4a;18000;Caen;18;Vincennes;2100;35000;2;38;15;0;0;19
97426;0;0;22-03-2019;10a;1a;1m;Da;27000;Caen;14;Vincennes;2850;45000;2;10;17;0;0;25
97427;1;1.5;22-03-2019;4a;5a;2a;1a;24000;Caen;13;Laval;2875;6000;0;828;15;0;0;3
97428;0;0;22-03-2019;1a;5a;Da;4a;24000;Caen;17;Cholet;2800;15000;0;290;17;0;0;5
97430;1;1.6;22-03-2019;7a;10a;11a;1a;24000;Caen;18;Le Croisé-Laroche;2825;18000;0;153;13;0;0;16
97438;1;1.4;23-03-2019;3a;Da;1a;2a;56000;Vincennes;11;Vincennes;2700;46000;0;388;10;0;0;5
97440;1;1.1;23-03-2019;1a;1a;1a;3a;90000;Vincennes;13;Cagnes-sur-Mer;2925;80000;2;2;8;0;0;1
97441;0;0;23-03-2019;3a;7a;4a;4a;56000;Vincennes;10;Vincennes;2700;56000;1;28;11;0;0;4
